FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,BwdPktLenMean,FwdPktLenStd,BwdPktLenStd,FlowIATMean,FlowIATStd,FwdIATMean,BwdIATMean,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,router_id,row_id,packet_id,src,dst,sport,dport,proto
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,1,d88c078f-1bab-4e7f-b0b0-8cd5bd8b3f7e,35.223.238.178,192.168.24.136,443,27958,TCP
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,2,f576334b-35dc-4085-98c1-fd59bc7c9edf,35.223.238.178,192.168.24.136,443,15261,TCP
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,3,dbd26a29-fe21-44ea-90f8-f0266e420fa9,44.228.97.117,192.168.24.136,443,27919,TCP
0.0,1,0,230,0,230.0,0.0,0.0,0.0,0,0,0,0,230,1,0.0,0.0,ROUTER-001,4,44f1f6d2-9e06-4ca6-b63a-53d41f4d6979,192.168.24.136,20.244.10.66,26938,27017,TCP
0.0,1,0,55,0,55.0,0.0,0.0,0.0,0,0,0,0,55,1,0.0,0.0,ROUTER-001,5,dad0ebee-b1dc-46fd-99fb-d94b0ad7ab2d,192.168.24.136,35.223.238.178,29516,443,TCP
0.1023249626159668,1,1,230,1201,230.0,1201.0,0.0,0.0,0.1023249626159668,0.0,0,0,1431,2,13984.857295972339,19.54557274070208,ROUTER-001,6,bd4a22a1-7a7d-4046-90b1-a7e33839cd9e,192.168.24.136,20.244.10.66,26938,27017,TCP
0.15501809120178223,2,1,284,1201,142.0,1201.0,88.0,0.0,0.07750904560089111,0.024815917015075684,0.15501809120178223,0,1485,3,9579.527063502683,19.352579926268046,ROUTER-001,7,ffd057b7-828a-418f-8a4a-14ff8793349f,192.168.24.136,20.244.10.66,26938,27017,TCP
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,8,69eae6da-edce-494e-beb6-727f796a655b,54.185.248.173,192.168.24.136,443,27926,TCP
0.34807705879211426,1,1,55,66,55.0,66.0,0.0,0.0,0.34807705879211426,0.0,0,0,121,2,347.62417385360095,5.74585411328266,ROUTER-001,9,9e712008-dffd-4920-aea0-0d59f62a97fc,192.168.24.136,35.223.238.178,29516,443,TCP
0.0,1,0,230,0,230.0,0.0,0.0,0.0,0,0,0,0,230,1,0.0,0.0,ROUTER-001,10,c85388be-2f7e-4cf2-9839-158cd64a46be,192.168.24.136,20.193.249.218,26939,27017,TCP
0.0,1,0,230,0,230.0,0.0,0.0,0.0,0,0,0,0,230,1,0.0,0.0,ROUTER-001,11,f39b3b53-7c6a-4bb6-b26b-06deb723e2d9,192.168.24.136,20.244.48.249,26937,27017,TCP
0.17488598823547363,1,1,230,1177,230.0,1177.0,0.0,0.0,0.17488598823547363,0.0,0,0,1407,2,8045.241440987014,11.436021948808834,ROUTER-001,12,1642e11a-90e4-4555-8a52-47d4ec4c8687,192.168.24.136,20.244.48.249,26937,27017,TCP
0.17611312866210938,1,1,230,1177,230.0,1177.0,0.0,0.0,0.17611312866210938,0.0,0,0,1407,2,7989.182922866983,11.356336777351789,ROUTER-001,13,14c5a367-5e92-4e35-b0ff-1da3688ba58a,192.168.24.136,20.193.249.218,26939,27017,TCP
0.2186720371246338,2,1,284,1177,142.0,1177.0,88.0,0.0,0.1093360185623169,0.06554996967315674,0.2186720371246338,0,1461,3,6681.238347668988,13.719175251887041,ROUTER-001,14,daca4782-1109-4de7-98b6-6004127eefef,192.168.24.136,20.244.48.249,26937,27017,TCP
0.22001409530639648,2,1,284,1177,142.0,1177.0,88.0,0.0,0.11000704765319824,0.06610608100891113,0.22001409530639648,0,1461,3,6640.483637947737,13.63549001631979,ROUTER-001,15,49d25ad7-98d7-47ab-8d7e-0ea764f6e412,192.168.24.136,20.193.249.218,26939,27017,TCP
1.055290937423706,2,0,132,0,66.0,0.0,0.0,0.0,1.055290937423706,0.0,1.055290937423706,0,132,2,125.08398899193915,1.8952119544233206,ROUTER-001,16,9697ba90-dedb-410b-9b9d-cfae1055d31a,35.223.238.178,192.168.24.136,443,27958,TCP
0.0,1,0,162,0,162.0,0.0,0.0,0.0,0,0,0,0,162,1,0.0,0.0,ROUTER-001,17,56ee510d-7b4c-4784-8bc4-794072ad2b1e,157.240.23.54,192.168.24.136,443,26056,TCP
0.0027167797088623047,1,1,162,173,162.0,173.0,0.0,0.0,0.0027167797088623047,0.0,0,0,335,2,123307.75252303643,736.1656867046951,ROUTER-001,18,6c418c3c-f0fc-4731-b7d5-6d718a123cd4,157.240.23.54,192.168.24.136,443,26056,TCP
0.003629922866821289,1,2,162,349,162.0,174.5,0.0,1.5,0.0018149614334106445,0.0009018182754516602,0,0.0009131431579589844,511,3,140774.34114942528,826.4638423645321,ROUTER-001,19,f37b9dff-e5a4-47ef-990f-48a0b775e392,157.240.23.54,192.168.24.136,443,26056,TCP
0.003780841827392578,1,3,162,451,162.0,150.33333333333334,0.0,34.19876540981495,0.0012602806091308594,0.0010758837150329683,0,0.0005320310592651367,613,4,162133.20418716106,1057.9654433093706,ROUTER-001,20,dc35be5c-0191-42a1-9184-9da94d4b5366,157.240.23.54,192.168.24.136,443,26056,TCP
0.0578618049621582,2,3,216,451,108.0,150.33333333333334,54.0,34.19876540981495,0.01446545124053955,0.022890996888297824,0.0578618049621582,0.0005320310592651367,667,5,11527.466183196671,86.41278997898554,ROUTER-001,21,fbaeb311-6031-4d98-a1ba-e8761884abf2,157.240.23.54,192.168.24.136,443,26056,TCP
0.0578618049621582,3,3,270,451,90.0,150.33333333333334,50.91168824543142,34.19876540981495,0.01157236099243164,0.02127623264506282,0.0289309024810791,0.0005320310592651367,721,6,12460.724314969715,103.69534797478265,ROUTER-001,22,a8347421-dc45-4dde-9cdd-8ded2aebd162,157.240.23.54,192.168.24.136,443,26056,TCP
0.0578618049621582,4,3,324,451,81.0,150.33333333333334,46.76537180435969,34.19876540981495,0.009643634160359701,0.019895518731684332,0.019287268320719402,0.0005320310592651367,775,7,13393.982446742759,120.97790597057976,ROUTER-001,23,8db6550c-1e12-404c-90e6-9a0b763dfe84,157.240.23.54,192.168.24.136,443,26056,TCP
0.4089779853820801,5,3,619,451,123.8,150.33333333333334,95.27308119295817,34.19876540981495,0.0584254264831543,0.1209018769835604,0.10224449634552002,0.0005320310592651367,1070,8,2616.2777416989143,19.560955078122724,ROUTER-001,24,dcd2dc5b-be6c-4ff5-a2be-d99886d7aed8,157.240.23.54,192.168.24.136,443,26056,TCP
0.4089779853820801,6,3,919,451,153.16666666666666,150.33333333333334,108.97769904383598,34.19876540981495,0.05112224817276001,0.11473212614570241,0.08179559707641601,0.0005320310592651367,1370,9,3349.813557128516,22.006074462888062,ROUTER-001,25,4566e374-4690-4d66-b4c4-1315185cfea7,157.240.23.54,192.168.24.136,443,26056,TCP
0.40906286239624023,6,4,919,505,153.16666666666666,126.25,108.97769904383598,51.15845482420281,0.04545142915513781,0.10935318707905033,0.08179559707641601,0.13544869422912598,1424,10,3481.1275500747784,24.446120435918388,ROUTER-001,26,f35054c1-4987-4085-8621-567200d5779d,157.240.23.54,192.168.24.136,443,26056,TCP
0.0,1,0,54,0,54.0,0.0,0.0,0.0,0,0,0,0,54,1,0.0,0.0,ROUTER-001,27,98e6bf9e-6578-4e79-a4b1-bed16901b37c,192.168.24.136,52.13.185.92,27934,443,TCP
3.094136953353882,3,0,198,0,66.0,0.0,0.0,0.0,1.547068476676941,0.49177753925323486,1.547068476676941,0,198,3,63.99199614786876,0.9695756992101328,ROUTER-001,28,63521f66-c4e4-41fe-88db-4b3169af91ea,35.223.238.178,192.168.24.136,443,27958,TCP
0.3146800994873047,1,1,54,78,54.0,78.0,0.0,0.0,0.3146800994873047,0.0,0,0,132,2,419.47361849402665,6.355660886273131,ROUTER-001,29,5ad10f53-2b7e-4dde-bfa4-44b6b2109895,192.168.24.136,52.13.185.92,27934,443,TCP
0.3146800994873047,1,2,54,132,54.0,66.0,0.0,12.0,0.15734004974365234,0.15734004974365234,0,0.0,186,3,591.0764624234012,9.533491329409697,ROUTER-001,30,d04884a4-7400-4377-987f-e45c3f9a3f83,192.168.24.136,52.13.185.92,27934,443,TCP
0.3147919178009033,2,2,108,132,54.0,66.0,0.0,12.0,0.10493063926696777,0.14831527269721942,0.3147919178009033,0.0,240,4,762.4083924282738,12.706806540471229,ROUTER-001,31,42503dc8-57f8-4add-b838-953826a9c872,192.168.24.136,52.13.185.92,27934,443,TCP
0.0,1,0,109,0,109.0,0.0,0.0,0.0,0,0,0,0,109,1,0.0,0.0,ROUTER-001,32,d96ea4cd-ce19-4be3-802b-0463e77de652,192.168.24.136,192.168.24.73,55552,53,UDP
0.06450104713439941,1,1,109,295,109.0,295.0,0.0,0.0,0.06450104713439941,0.0,0,0,404,2,6263.464206374729,31.00724854640955,ROUTER-001,33,68b2e3c1-0645-42cb-ba7b-75f71ce95c2a,192.168.24.136,192.168.24.73,55552,53,UDP
0.0,1,0,95,0,95.0,0.0,0.0,0.0,0,0,0,0,95,1,0.0,0.0,ROUTER-001,34,c7d8b2d5-d8de-440e-bc81-3e4759fa5b7b,192.168.24.136,192.168.24.73,55553,53,UDP
