FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
72,192.168.1.42,35.166.10.37,17924,443,TCP,5.870471000671387,10,12,2404,5313,240.4,435.4278815142641,54,1514,442.75,620.342798378445,54,1514,0.2795462381272089,1.0263559436423617,0.0,4.8480329513549805,0.6522745556301541,1.4882475420570889,0.0,4.8480329513549805,0.5114121870561079,1.4577802036575125,0.0,5.111037969589233,5.870471000671387,5.6255340576171875,7717,22,1314.545289316212,3.7475698282955374,0.8333333333333334,0.45247506117071334,54.0,54.0,105.0,495.1999999999996,56.0,72.0,553.25,1514.0,0.0,0.00017786026000976562,0.0034019947052001953,0.2629740238189697,0.0004291534423828125,0.2424168586730957,0.2631518840789795,1.1837978363037118,0.0,0.00021719932556152344,0.12298846244812012,0.267941951751709,1,1,1,2,9,0,1,1,0,4,12,0,0.2631518840789795,0.5112190246582031,0.7592861652374268,0.24806714057922363,4.8480329513549805,4.8480329513549805,4.8480329513549805,0.0,Other,Web
73,192.168.1.42,142.250.77.97,60765,443,UDP,0.44008803367614746,22,26,8072,21418,366.90909090909093,489.4734563414138,73,1292,823.7692307692307,538.129260114813,65,1292,0.009363575184598882,0.03382870475672238,0.0,0.22962093353271484,0.02022643316359747,0.048555824018951865,4.601478576660156e-05,0.22962093353271484,0.01683084487915039,0.05238239812634831,0.0,0.2646660804748535,0.4247550964355469,0.42077112197875977,29490,48,67009.32027999911,109.06908692573609,0.8461538461538461,0.376879260435148,75.25,80.0,304.75,1292.0,103.0,1140.0,1292.0,1292.0,0.0,0.00017595291137695312,0.0017440319061279297,0.021650218963623038,0.00017595291137695312,0.0006029605865478516,0.021059036254882812,0.035379886627197266,0.0,0.0,0.0017840862274169922,0.03888530731201173,0,0,0,0,0,0,0,0,0,0,0,0,0.44008803367614746,0.44008803367614746,0.44008803367614746,0.0,0,0,0,0,Other,Web
74,192.168.1.42,142.251.12.188,27244,443,TCP,45.114665031433105,2,2,110,132,55.0,0.0,55,55,66.0,0.0,66,66,15.038221677144369,21.188400193649183,0.050698041915893555,45.00314402580261,45.06396698951721,0.0,45.06396698951721,45.06396698951721,45.053842067718506,0.0,45.053842067718506,45.053842067718506,45.06396698951721,45.053842067718506,242,4,5.3641094271982155,0.08866296573881348,1.0,0.8333333333333334,55.0,55.0,55.0,55.0,66.0,66.0,66.0,66.0,0.05576050281524658,0.06082296371459961,22.531983494758606,36.014679813385015,45.06396698951721,45.06396698951721,45.06396698951721,45.06396698951721,45.053842067718506,45.053842067718506,45.053842067718506,45.053842067718506,0,0,0,0,2,0,0,0,0,0,2,0,0.050698041915893555,0.05576050281524658,0.06082296371459961,0.005062460899353027,45.00314402580261,45.00314402580261,45.00314402580261,0.0,Other,Web
75,192.168.1.42,142.250.195.198,62071,443,UDP,0.2107219696044922,11,13,6383,8533,580.2727272727273,561.6789912896853,74,1292,656.3846153846154,557.7260891625426,64,1292,0.009161824765412704,0.013555137037899479,0.0,0.04462909698486328,0.01660928726196289,0.01785476175156395,0.00010180473327636719,0.05295300483703613,0.014597932497660318,0.01632935037246852,0.0,0.04950404167175293,0.1660928726196289,0.17517518997192383,14916,24,70785.21536219554,113.89415182975951,0.8461538461538461,0.7480370326965897,79.0,125.0,1290.0,1292.0,70.0,617.0,1292.0,1292.0,0.0002579689025878906,0.0008101463317871094,0.017819523811340332,0.029341745376586917,0.0007425546646118164,0.010843992233276367,0.027416110038757324,0.03909199237823486,0.00014466047286987305,0.007450461387634277,0.025612294673919678,0.03315227031707764,0,0,0,0,0,0,0,0,0,0,0,0,0.2107219696044922,0.2107219696044922,0.2107219696044922,0.0,0,0,0,0,Other,Web
76,192.168.1.42,142.250.195.198,53168,443,TCP,4.9583940505981445,10,9,2398,5824,239.8,421.354435125584,54,1466,647.1111111111111,646.0091923055041,54,1466,0.27546633614434135,1.0829103726145834,0.0,4.739856004714966,0.5509326722886827,1.4812803355621715,0.0,4.739856004714966,0.6173383593559265,1.5853349981209557,0.0,4.811495780944824,4.9583940505981445,4.938706874847412,8222,19,1658.1981819311352,3.8318858497557247,1.1111111111111112,0.4117445054945055,54.0,60.0,112.5,508.39999999999964,66.0,115.0,1466.0,1466.0,6.389617919921875e-05,0.0008690357208251953,0.023675382137298584,0.05285491943359375,0.0011751651763916016,0.019709110260009766,0.0719599723815918,1.0134575366973886,0.0,0.023148536682128906,0.034407615661621094,1.4802377939224234,1,1,0,2,9,0,1,1,0,4,9,0,0.018182992935180664,0.10926902294158936,0.20035505294799805,0.09108603000640869,4.739856004714966,4.739856004714966,4.739856004714966,0.0,Other,Web
77,192.168.1.42,202.164.144.141,49353,443,UDP,1.8434510231018066,270,1813,35168,2304517,130.25185185185185,242.08217822691773,73,1292,1271.1070049641478,151.47671202625915,64,1292,0.0008854231619124912,0.01629529352848491,0.0,0.5434379577636719,0.0067750521308870566,0.045906593282581516,2.002716064453125e-05,0.5605349540710449,0.0010149640752779728,0.018127794328794303,0.0,0.5695369243621826,1.8224890232086182,1.8391149044036865,2339685,2083,1269187.5025045285,1129.945940465034,0.14892443463872035,0.015260464557215242,75.0,75.0,75.0,80.0,1292.0,1292.0,1292.0,1292.0,0.0,0.0,9.5367431640625e-07,0.0003120660781860352,0.00017189979553222656,0.00034499168395996094,0.0016520023345947266,0.004264783859252932,0.0,0.0,0.0,0.00014302730560302737,0,0,0,0,0,0,0,0,0,0,0,0,1.8434510231018066,1.8434510231018066,1.8434510231018066,0.0,0,0,0,0,Other,Web
78,172.217.24.3,192.168.1.42,443,52004,UDP,25.20546007156372,12,9,4766,1566,397.1666666666667,464.3247486643612,64,1292,174.0,210.85540068966694,74,758,1.260273003578186,5.43860953337538,0.0,24.966530799865723,2.2914054610512475,7.184452030528077,0.0,25.010552883148193,3.149819493293762,8.256439877114962,0.00010514259338378906,24.994248867034912,25.20546007156372,25.198555946350098,6332,21,251.21541055081283,0.8331528145241739,1.3333333333333333,3.0434227330779056,66.0,113.5,675.0,1176.0,74.0,77.0,145.0,315.6000000000001,0.0002542734146118164,0.0034520626068115234,0.02874654531478882,0.03945825099945069,0.0,0.01551198959350586,0.04216158390045166,0.059957027435302734,0.023952960968017578,0.036279916763305664,0.044552624225616455,7.540369915962215,0,0,0,0,0,0,0,0,0,0,0,0,0.10460209846496582,0.11946463584899902,0.13432717323303223,0.014862537384033203,24.966530799865723,24.966530799865723,24.966530799865723,0.0,Web,Other
79,192.168.1.42,172.217.24.170,50427,443,UDP,0.12620902061462402,13,14,6038,9471,464.46153846153845,496.3055224331411,75,1292,676.5,580.8006481204569,67,1292,0.004854193100562463,0.01026328918144748,0.0,0.04329395294189453,0.006909588972727458,0.009536755132398612,8.0108642578125e-05,0.02451491355895996,0.008288768621591421,0.014757985081142545,0.0,0.04369997978210449,0.08291506767272949,0.10775399208068848,15509,27,122883.45099639375,213.93082577230197,0.9285714285714286,0.6375250765494668,79.0,125.0,715.0,1292.0,87.25,594.5,1292.0,1292.0,8.231401443481445e-05,0.0003739595413208008,0.0015587806701660156,0.0196685791015625,0.00019973516464233398,0.0005345344543457031,0.014185070991516113,0.021683526039123536,0.0,0.00038504600524902344,0.002402067184448242,0.03155255317687989,0,0,0,0,0,0,0,0,0,0,0,0,0.12620902061462402,0.12620902061462402,0.12620902061462402,0.0,0,0,0,0,Other,Web
80,192.168.1.42,172.217.24.170,5111,443,TCP,4.03903603553772,6,3,2113,176,352.1666666666667,515.3789598171643,54,1466,58.666666666666664,5.2493385826745405,54,66,0.504879504442215,1.30092835888274,0.0,3.946579933166504,0.807807207107544,1.5908022359081577,0.0,3.9893338680267334,2.0043329000473022,1.9598020315170288,0.04453086853027344,3.964134931564331,4.03903603553772,4.0086658000946045,2289,9,566.7193805304249,2.228254445073755,2.0,12.005681818181818,54.0,60.0,330.75,942.5,55.0,56.0,61.0,64.0,0.0001698136329650879,0.009600996971130371,0.0333288311958313,1.213901734352111,0.0016469955444335938,0.01773810386657715,0.030317068099975586,2.4057271480560307,1.0244318842887878,2.0043329000473022,2.9842339158058167,3.5721745252609254,1,1,0,1,5,0,1,1,0,0,3,0,0.01773810386657715,0.04622805118560791,0.07471799850463867,0.02848994731903076,3.946579933166504,3.946579933166504,3.946579933166504,0.0,Other,Web
81,192.168.1.42,142.250.205.142,51344,443,UDP,1.1395421028137207,68,54,56862,20918,836.2058823529412,519.540027298569,71,1292,387.3703703703704,483.2019475178551,65,1292,0.009417703329039014,0.027599142503521676,0.0,0.19327712059020996,0.01700809108677195,0.04301697901379935,2.4080276489257812e-05,0.21707487106323242,0.021094758555574238,0.048249866065793776,0.0,0.23036503791809082,1.1395421028137207,1.1180222034454346,77780,122,68255.48596049951,107.06054624814786,1.2592592592592593,2.7183287121139688,173.25,1290.0,1292.0,1292.0,67.0,71.0,719.5,1290.8,2.4080276489257812e-05,6.103515625e-05,0.0022521018981933594,0.027978897094726562,3.3974647521972656e-05,9.608268737792969e-05,0.004868030548095703,0.07044820785522458,0.0,0.0,0.013521909713745117,0.08453865051269543,0,0,0,0,0,0,0,0,0,0,0,0,1.1395421028137207,1.1395421028137207,1.1395421028137207,0.0,0,0,0,0,Other,Web
82,192.168.1.42,142.250.205.142,57386,443,TCP,3.543412923812866,6,2,2125,120,354.1666666666667,515.6576437478218,54,1466,60.0,6.0,54,66,0.5062018462589809,1.2212513885594054,0.0,3.497551202774048,0.7086825847625733,1.3944694018077297,0.0,3.497551202774048,3.517080783843994,0.0,3.517080783843994,3.517080783843994,3.543412923812866,3.517080783843994,2245,8,633.569964401519,2.2577103408517383,3.0,17.708333333333332,54.0,60.0,339.75,948.5,57.0,60.0,63.0,64.8,0.0001544952392578125,0.0016179084777832031,0.021967411041259766,1.414697313308717,0.0016179084777832031,0.018010854721069336,0.02623295783996582,2.1090239048004156,3.517080783843994,3.517080783843994,3.517080783843994,3.517080783843994,1,1,0,1,5,0,1,1,0,0,2,0,0.018010854721069336,0.02293086051940918,0.027850866317749023,0.004920005798339844,3.497551202774048,3.497551202774048,3.497551202774048,0.0,Other,Web
83,192.168.1.42,172.217.24.2,55924,443,UDP,0.12358498573303223,10,12,5088,6412,508.8,532.3847856578924,73,1292,534.3333333333334,501.16054203108297,66,1292,0.005884999320620582,0.008455280067283374,0.0,0.0308840274810791,0.01160589853922526,0.012718682888364391,0.00017309188842773438,0.043226003646850586,0.008592995730313387,0.013738345610924976,0.0,0.04553508758544922,0.10445308685302734,0.09452295303344727,11500,22,93053.37482372051,178.01515183668272,0.8333333333333334,0.793512164691204,89.25,139.0,1115.75,1292.0,81.5,341.5,1069.25,1292.0,0.0,0.0003261566162109375,0.012341976165771484,0.0149078369140625,0.00027298927307128906,0.010838031768798828,0.015233993530273438,0.020993947982788093,0.0,0.0,0.014569520950317383,0.01973104476928711,0,0,0,0,0,0,0,0,0,0,0,0,0.12358498573303223,0.12358498573303223,0.12358498573303223,0.0,0,0,0,0,Other,Web
84,192.168.1.42,142.251.220.106,61450,443,UDP,2.4076640605926514,22,27,6158,9937,279.90909090909093,414.09517012077714,71,1292,368.037037037037,485.8158835426565,63,1292,0.05015966792901357,0.13596264399665972,0.0,0.7533071041107178,0.11260657083420526,0.2057716122903223,0.000244140625,0.7965340614318848,0.09142068716195914,0.19458357140669555,0.0,0.8075189590454102,2.3647379875183105,2.3769378662109375,16095,49,6684.902708577285,20.351676466001056,0.8148148148148148,0.6197041360571601,74.0,79.0,165.75,1217.1000000000015,66.0,70.0,481.5,1292.0,0.0003503561019897461,0.00854337215423584,0.045092225074768066,0.06269819736480714,0.004990816116333008,0.06125903129577637,0.08545303344726562,0.1170949935913086,0.0,0.036316514015197754,0.06390500068664551,0.14261853694915771,0,0,0,0,0,0,0,0,0,0,0,0,2.4076640605926514,2.4076640605926514,2.4076640605926514,0.0,0,0,0,0,Other,Web
85,192.168.1.42,142.251.220.106,60854,443,TCP,1.6892979145050049,10,11,2484,11287,248.4,425.32039687745987,54,1466,1026.090909090909,604.0115071970453,54,1466,0.08446489572525025,0.3260314950031238,0.0,1.504289150238037,0.18769976827833387,0.4661139449107861,0.0,1.504289150238037,0.16606640815734863,0.47052130925798896,0.0,1.5771620273590088,1.6892979145050049,1.6606640815734863,13771,21,8151.907299332192,12.431199861010533,0.9090909090909091,0.2200761938513334,54.0,54.0,124.5,582.1999999999996,577.0,1466.0,1466.0,1466.0,5.239248275756836e-05,0.00047194957733154297,0.026625990867614746,0.03019626140594485,0.0012819766998291016,0.028055906295776367,0.05305814743041992,0.3581112861633303,0.0,0.0007570981979370117,0.027111172676086426,0.18300707340240424,1,1,0,2,9,0,1,1,0,5,11,0,0.028055906295776367,0.09250438213348389,0.1569528579711914,0.06444847583770752,1.504289150238037,1.504289150238037,1.504289150238037,0.0,Other,Web
86,192.168.1.42,142.251.220.106,60104,443,UDP,2.4476871490478516,29,30,9601,8674,331.0689655172414,453.337883507509,71,1292,289.1333333333333,351.5717786676791,65,1292,0.04220150256979054,0.08231139083950566,0.0,0.5291149616241455,0.08525514602661133,0.12301429043190075,0.0001780986785888672,0.5627748966217041,0.08354344861260776,0.12064630687604944,0.0,0.5722758769989014,2.387144088745117,2.422760009765625,18275,59,7466.231951705495,24.104387696340588,0.9666666666666667,1.1068711090615633,71.0,74.0,302.0,1288.8,66.0,76.0,329.5,760.4000000000003,0.0003902912139892578,0.027592062950134277,0.045968830585479736,0.07815644741058352,0.0025848746299743652,0.04548013210296631,0.11918532848358154,0.12825319766998292,0.00023603439331054688,0.054244041442871094,0.12016797065734863,0.12720232009887694,0,0,0,0,0,0,0,0,0,0,0,0,2.4476871490478516,2.4476871490478516,2.4476871490478516,0.0,0,0,0,0,Other,Web
87,192.168.1.42,20.189.173.1,60881,443,TCP,39.330562114715576,16,14,5308,7716,331.75,442.92740658035603,54,1494,551.1428571428571,624.7694268565755,54,1514,1.3562262798177784,6.903538890284441,0.0,37.88304090499878,2.622037474314372,9.424605773868556,0.0,37.88304090499878,3.0068850700671854,10.148076531270595,0.0,38.158973932266235,39.330562114715576,39.08950591087341,13024,30,331.1419745797901,0.76276560483674,1.1428571428571428,0.6879212026956972,54.0,75.5,498.0,992.5,58.5,155.0,1280.5,1514.0,8.916854858398438e-05,0.0004730224609375,0.0546879768371582,0.24044246673583985,0.0002930164337158203,0.0014920234680175781,0.2413865327835083,0.26176681518554684,0.0,0.0004899501800537109,0.22163891792297363,0.24412903785705567,1,1,0,7,15,0,1,1,0,5,14,0,0.22138118743896484,0.7237606048583984,1.226140022277832,0.5023794174194336,37.88304090499878,37.88304090499878,37.88304090499878,0.0,Other,Web
88,192.168.1.42,172.217.24.14,62583,443,UDP,0.26007986068725586,23,20,13095,10303,569.3478260869565,483.08641847258076,71,1292,515.15,514.1991126985732,65,1292,0.006192377635410854,0.014657032190656937,0.0,0.07459402084350586,0.009877497499639338,0.01878888203527341,2.3126602172851562e-05,0.07721185684204102,0.012735843658447266,0.02251941146227593,0.0,0.0877981185913086,0.21730494499206543,0.24198102951049805,23398,43,89964.67445872683,165.33383202518394,1.15,1.2709890323206834,80.0,376.0,958.0,1292.0,65.75,160.5,990.5,1292.0,2.3365020751953125e-05,0.00011742115020751953,0.0010377168655395508,0.021959853172302243,3.409385681152344e-05,0.0001405477523803711,0.015305876731872559,0.03301050662994386,0.0,0.0,0.021912455558776855,0.038112163543701165,0,0,0,0,0,0,0,0,0,0,0,0,0.26007986068725586,0.26007986068725586,0.26007986068725586,0.0,0,0,0,0,Other,Web
