FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
1,192.168.1.4,103.199.160.80,53249,53,UDP,0.019633054733276367,1,1,75,127,75.0,0.0,75,75,127.0,0.0,127,127,0.019633054733276367,0.0,0.019633054733276367,0.019633054733276367,0,0,0,0,0,0,0,0,0.0,0.0,202,2,10288.77078703535,101.86901769341931,1.0,0.5905511811023622,75.0,75.0,75.0,75.0,127.0,127.0,127.0,127.0,0.019633054733276367,0.019633054733276367,0.019633054733276367,0.019633054733276367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019633054733276367,0.019633054733276367,0.019633054733276367,0.0,0,0,0,0,Other,System
2,192.168.1.4,103.199.160.80,52855,53,UDP,0.01893901824951172,1,1,75,368,75.0,0.0,75,75,368.0,0.0,368,368,0.01893901824951172,0.0,0.01893901824951172,0.01893901824951172,0,0,0,0,0,0,0,0,0.0,0.0,443,2,23390.86399113752,105.60209476811521,1.0,0.20380434782608695,75.0,75.0,75.0,75.0,368.0,368.0,368.0,368.0,0.01893901824951172,0.01893901824951172,0.01893901824951172,0.01893901824951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01893901824951172,0.01893901824951172,0.01893901824951172,0.0,0,0,0,0,Other,System
3,79.133.171.16,192.168.1.4,443,64521,TCP,60.012694120407104,2,2,108,109,54.0,0.0,54,54,54.5,0.5,54,55,20.004231373469036,20.74017808530735,0.00017881393432617188,48.583418130874634,48.583418130874634,0.0,48.583418130874634,48.583418130874634,11.429097175598145,0.0,11.429097175598145,11.429097175598145,48.583418130874634,11.429097175598145,217,4,3.6159016551501546,0.06665256507189225,1.0,0.9908256880733946,54.0,54.0,54.0,54.0,54.25,54.5,54.75,54.9,5.714637994766235,11.429097175598145,30.00625765323639,41.152553939819335,48.583418130874634,48.583418130874634,48.583418130874634,48.583418130874634,11.429097175598145,11.429097175598145,11.429097175598145,11.429097175598145,0,0,0,0,2,0,0,0,0,0,2,0,0.0,8.940696716308594e-05,0.00017881393432617188,8.940696716308594e-05,11.429097175598145,30.00625765323639,48.583418130874634,18.577160477638245,Web,Other
4,192.168.1.4,142.250.206.78,56028,443,TCP,58.281014919281006,248,358,171681,235211,692.2620967741935,664.6079973760839,54,1466,657.0139664804469,673.7702162267275,54,1466,0.09633225606492728,0.6078882006820574,0.0,9.406751155853271,0.23595552598899192,1.2737929197667308,0.0,14.558029890060425,0.16307835618988806,0.795867194080506,0.0,9.562902927398682,58.281014919281006,58.21897315979004,406892,606,6981.553093465238,10.397897168388502,0.6927374301675978,0.7299020879125551,54.0,310.0,1466.0,1466.0,54.0,119.0,1466.0,1466.0,0.0,0.00021195411682128906,0.0026810169219970703,0.04999618530273451,0.0,0.001405954360961914,0.022176504135131836,0.19791183471679688,0.0,0.0005199909210205078,0.007290840148925781,0.11857671737670912,1,0,0,68,247,0,1,0,0,146,358,0,0.0,0.7234082370996475,4.439558982849121,1.2066925336106071,1.3821139335632324,3.1137655417124432,9.406751155853271,2.3038116579689634,Other,Web
5,192.168.1.4,142.250.206.78,49301,443,TCP,58.23095893859863,9,7,2765,2866,307.22222222222223,472.84476611199386,54,1466,409.42857142857144,539.3898291172184,54,1466,3.882063929239909,11.43607907542073,0.0,44.94770002365112,7.278869867324829,14.849155599923288,0.0,44.94770002365112,9.695168296496073,21.577642469298798,0.0,57.944143772125244,58.23095893859863,58.17100977897644,5631,16,96.70113806536455,0.2747679291503876,1.2857142857142858,0.9647592463363573,54.0,66.0,128.0,950.8000000000002,60.0,106.0,560.0,1194.8000000000002,0.0006580352783203125,0.017714977264404297,0.05698192119598389,7.814701843261714,0.04525399208068848,0.05950295925140381,3.347811758518219,22.544010353088375,0.008444547653198242,0.04933488368988037,0.1123700737953186,29.034003973007202,1,0,0,2,8,0,1,0,0,3,7,0,0.0,0.11377731959025066,0.34082984924316406,0.16055051426230263,12.941926956176758,28.94481348991394,44.94770002365112,16.002886533737183,Other,Web
6,192.168.1.4,142.250.206.78,50570,443,TCP,58.22679877281189,11,12,3850,8239,350.0,534.9900593808858,54,1466,686.5833333333334,644.9726684562344,54,1466,2.6466726714914497,9.616974561581376,0.0,44.96319007873535,5.822679877281189,13.600643274572697,0.0,44.96319007873535,5.288273616270586,16.64930707315338,0.0,57.93770098686218,58.22679877281189,58.17100977897644,12089,23,207.6191763034854,0.39500711845315284,0.9166666666666666,0.4672897196261682,54.0,55.0,263.5,1466.0,63.0,533.5,1466.0,1466.0,0.00030040740966796875,0.0013564825057983398,0.039442360401153564,0.1169053077697755,0.008082330226898193,0.06128489971160889,0.10949575901031494,16.130179595947254,0.000727534294128418,0.001772165298461914,0.011256933212280273,0.20102286338806152,1,0,0,3,10,0,1,0,0,4,12,0,0.0,0.11243430773417155,0.3370969295501709,0.15886048562449434,12.926305770874023,28.944747924804688,44.96319007873535,16.018442153930664,Other,Web
7,192.168.1.4,142.250.182.68,63015,443,TCP,49.5521879196167,46,89,11992,66878,260.69565217391306,409.9903959408136,54,1466,751.438202247191,634.883143367029,54,1466,0.36979244716131865,3.8768980956596235,0.0,45.00673198699951,1.1011597315470378,6.63287793026734,0.0,45.02532982826233,0.05142770301211964,0.27667193856074723,0.0,2.564955949783325,49.5521879196167,4.525637865066528,78870,135,1591.655248965848,2.72440038811195,0.5168539325842697,0.17931158228415922,54.0,66.0,146.75,826.0,85.0,744.0,1466.0,1466.0,0.0,0.00030863285064697266,0.007870852947235107,0.03962388038635259,0.0005509853363037109,0.0021209716796875,0.08394217491149902,0.18677368164062513,0.0,0.00039899349212646484,0.016912102699279785,0.07350363731384275,1,0,0,19,45,0,1,0,0,55,89,0,0.5658929347991943,1.0040630102157593,1.4422330856323242,0.43817007541656494,2.537329912185669,23.77203094959259,45.00673198699951,21.23470103740692,Other,Web
8,192.168.1.4,79.133.171.16,52099,443,TCP,0.0,1,0,55,0,55.0,0.0,55,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55,1,0.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Web
9,192.168.1.4,142.250.182.68,63821,443,TCP,59.14765501022339,17,22,3671,8872,215.94117647058823,338.79309503836515,54,1466,403.27272727272725,517.8089487813209,54,1466,1.5565172371111418,7.473416591507756,0.0,45.00212812423706,3.6961062401533127,11.16927845544837,0.0,45.004096031188965,2.815695285797119,12.508893655242096,0.0,58.75664806365967,59.137699842453,59.1296010017395,12543,39,212.06250692156777,0.6593667998039658,0.7727272727272727,0.4137736699729486,55.0,66.0,146.0,448.8,54.0,85.0,748.5,1288.2000000000005,0.0,0.0004538297653198242,0.006880402565002441,0.030247449874878006,0.0006455779075622559,0.005931496620178223,0.04435783624649048,6.996471881866455,0.0,0.0008230209350585938,0.007592916488647461,0.06600785255432129,1,0,0,7,16,0,1,0,0,11,22,0,0.0,0.13033564885457358,0.38080787658691406,0.17715954750073737,13.754519939422607,29.378324031829834,45.00212812423706,15.623804092407227,Other,Web
10,192.168.1.4,103.199.160.80,62792,53,UDP,0.02164316177368164,1,1,78,138,78.0,0.0,78,78,138.0,0.0,138,138,0.02164316177368164,0.0,0.02164316177368164,0.02164316177368164,0,0,0,0,0,0,0,0,0.0,0.0,216,2,9980.057546982749,92.40794024984027,1.0,0.5652173913043478,78.0,78.0,78.0,78.0,138.0,138.0,138.0,138.0,0.02164316177368164,0.02164316177368164,0.02164316177368164,0.02164316177368164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02164316177368164,0.02164316177368164,0.02164316177368164,0.0,0,0,0,0,Other,System
